record_id,timestamp_alert,kafka_transit_ms,inference_ms,end2end_ms,confidence
REC_10698,2026-05-10T16:52:00.113971,0.00,27.65,27.65,0.9959
REC_10700,2026-05-10T16:52:00.193459,0.00,5.03,5.03,0.9801
REC_10701,2026-05-10T16:52:00.257920,0.00,18.94,18.94,0.9886
REC_10706,2026-05-10T16:52:00.499154,0.00,6.43,6.43,0.7580
REC_10708,2026-05-10T16:52:00.611309,1.50,15.78,17.28,0.8999
REC_10711,2026-05-10T16:52:00.761569,0.00,15.56,15.56,0.9437
REC_10715,2026-05-10T16:52:00.963897,0.00,15.17,15.16,0.9439
REC_10719,2026-05-10T16:52:01.162066,0.00,10.55,10.55,0.8229
REC_10720,2026-05-10T16:52:01.220403,1.75,16.00,17.75,0.8450
REC_10723,2026-05-10T16:52:01.364724,0.00,9.78,9.78,0.9625
REC_10724,2026-05-10T16:52:01.412778,0.00,6.72,6.72,0.7929
REC_10725,2026-05-10T16:52:01.476763,0.00,19.56,19.56,0.9966
REC_10737,2026-05-10T16:52:02.079497,0.00,11.54,11.54,0.7695
REC_10741,2026-05-10T16:52:02.289808,0.00,18.13,18.13,0.9941
REC_10742,2026-05-10T16:52:02.336003,0.00,13.16,13.16,0.9919
REC_10748,2026-05-10T16:52:02.647006,0.00,18.92,18.92,0.8191
REC_10761,2026-05-10T16:52:03.297276,0.00,8.32,8.32,0.9662
REC_10762,2026-05-10T16:52:03.345502,0.00,5.57,5.57,0.8685
REC_10767,2026-05-10T16:52:03.600026,0.00,6.53,6.53,0.9666
REC_10774,2026-05-10T16:52:03.968936,0.67,20.02,20.69,0.9834
REC_10788,2026-05-10T16:52:04.677670,0.00,18.50,18.50,0.8699
REC_10790,2026-05-10T16:52:04.778898,1.76,15.78,17.53,0.9826
REC_10791,2026-05-10T16:52:04.827554,0.00,15.54,15.54,0.8346
REC_10792,2026-05-10T16:52:04.875742,0.00,13.33,13.33,0.8985
REC_10810,2026-05-10T16:52:05.790145,0.00,12.91,12.91,0.9114
REC_10811,2026-05-10T16:52:05.846881,0.00,18.85,18.86,0.9036
REC_10812,2026-05-10T16:52:05.917642,7.43,31.62,39.05,0.9973
REC_10819,2026-05-10T16:52:06.249956,0.00,15.98,15.98,0.9321
REC_10820,2026-05-10T16:52:06.298782,0.00,13.89,13.89,0.9013
REC_10821,2026-05-10T16:52:06.346980,0.00,11.30,11.30,0.9775
REC_10824,2026-05-10T16:52:06.510242,2.98,18.94,21.92,0.9229
REC_10829,2026-05-10T16:52:06.761194,2.95,15.95,18.90,0.7288
REC_10832,2026-05-10T16:52:06.919760,2.01,22.78,24.79,0.9974
REC_10833,2026-05-10T16:52:06.974973,2.01,27.35,29.36,0.9454
REC_10834,2026-05-10T16:52:07.025544,2.52,26.74,29.25,0.9851
REC_10836,2026-05-10T16:52:07.110153,0.00,12.23,12.23,0.3651
REC_10837,2026-05-10T16:52:07.162074,2.03,11.39,13.42,0.9381
REC_10839,2026-05-10T16:52:07.268037,2.10,15.81,17.91,0.9922
REC_10850,2026-05-10T16:52:07.822845,0.00,15.63,15.63,0.9974
REC_10858,2026-05-10T16:52:08.220265,0.00,6.39,6.39,0.8857
REC_10860,2026-05-10T16:52:08.337378,1.68,20.52,22.20,0.7535
REC_10862,2026-05-10T16:52:08.424974,0.00,8.29,8.29,0.5597
REC_10866,2026-05-10T16:52:08.632474,2.01,10.11,12.12,0.7900
REC_10885,2026-05-10T16:52:09.590898,0.00,4.27,4.27,0.6915
REC_10888,2026-05-10T16:52:09.758119,0.00,18.99,18.99,0.9619
REC_10889,2026-05-10T16:52:09.800357,0.00,10.23,10.23,0.9780
REC_10906,2026-05-10T16:52:10.660294,0.00,6.08,6.08,0.9415
REC_10910,2026-05-10T16:52:10.867650,0.00,9.71,9.71,0.9394
REC_10917,2026-05-10T16:52:11.231318,2.35,15.79,18.13,0.9790
REC_10920,2026-05-10T16:52:11.384145,0.00,18.73,18.73,0.7859
REC_10924,2026-05-10T16:52:11.584401,0.00,15.33,15.33,0.9918
REC_10926,2026-05-10T16:52:11.684619,0.00,13.98,13.98,0.9929
REC_10928,2026-05-10T16:52:11.790197,2.02,15.85,17.87,0.9360
REC_10935,2026-05-10T16:52:12.142460,0.00,15.27,15.27,0.6685
REC_10939,2026-05-10T16:52:12.335684,0.00,5.29,5.29,0.9370
REC_10941,2026-05-10T16:52:12.447929,0.00,15.90,15.90,0.9813
REC_10944,2026-05-10T16:52:12.603167,1.05,17.32,18.38,0.7454
REC_10947,2026-05-10T16:52:12.761584,0.00,24.45,24.45,0.8138
REC_10952,2026-05-10T16:52:13.006199,0.00,14.60,14.60,0.9489
REC_10953,2026-05-10T16:52:13.053524,0.00,11.06,11.06,0.6195
REC_10955,2026-05-10T16:52:13.149490,0.00,5.57,5.57,0.9780
REC_10956,2026-05-10T16:52:13.215418,0.00,21.09,21.09,0.9897
REC_10958,2026-05-10T16:52:13.309486,3.02,10.11,13.13,0.8717
REC_10959,2026-05-10T16:52:13.353734,0.00,6.65,6.65,0.9871
REC_10963,2026-05-10T16:52:13.560378,0.00,9.66,9.66,0.9455
REC_10974,2026-05-10T16:52:14.119067,0.00,9.11,9.11,0.7790
REC_10982,2026-05-10T16:52:14.534200,1.75,15.76,17.51,0.9385
REC_10984,2026-05-10T16:52:14.630578,0.00,12.16,12.15,0.9482
REC_10987,2026-05-10T16:52:14.775712,0.00,5.24,5.24,0.9601
REC_10991,2026-05-10T16:52:14.993205,0.00,19.20,19.20,0.9831
REC_11009,2026-05-10T16:52:15.898036,0.00,9.21,9.21,0.6469
REC_11012,2026-05-10T16:52:16.058834,1.55,16.12,17.67,0.9938
REC_11013,2026-05-10T16:52:16.107419,0.00,15.59,15.59,0.9623
REC_11014,2026-05-10T16:52:16.155750,0.00,13.32,13.32,0.9995
REC_11020,2026-05-10T16:52:16.456726,0.00,10.23,10.23,0.9295
REC_11021,2026-05-10T16:52:16.504014,0.00,6.76,6.76,0.9810
REC_11022,2026-05-10T16:52:16.552232,0.00,4.58,4.58,0.9481
REC_11023,2026-05-10T16:52:16.616221,2.05,15.72,17.76,0.9240
REC_11025,2026-05-10T16:52:16.712062,0.00,12.18,12.18,0.9196
REC_11034,2026-05-10T16:52:17.174762,0.00,15.76,15.76,0.9087
REC_11043,2026-05-10T16:52:17.619764,0.00,3.28,3.28,0.9605
REC_11048,2026-05-10T16:52:17.887677,1.04,16.15,17.20,0.7768
REC_11049,2026-05-10T16:52:17.935957,10.00,4.85,14.85,0.9731
REC_11050,2026-05-10T16:52:17.984211,0.00,12.52,12.52,0.9895
REC_11061,2026-05-10T16:52:18.549246,0.00,19.00,19.00,0.9378
REC_11066,2026-05-10T16:52:18.802354,0.00,18.20,18.20,0.9861
REC_11067,2026-05-10T16:52:18.848072,0.00,12.98,12.98,0.7565
REC_11068,2026-05-10T16:52:18.904668,0.00,18.95,18.95,0.9047
REC_11069,2026-05-10T16:52:18.943706,0.00,6.78,6.78,0.8097
REC_11072,2026-05-10T16:52:19.104302,0.00,15.09,15.09,0.8341
REC_11073,2026-05-10T16:52:19.152473,0.30,11.93,12.23,0.9286
REC_11075,2026-05-10T16:52:19.248071,0.00,5.88,5.88,0.7976
REC_11078,2026-05-10T16:52:19.409014,0.00,13.65,13.65,0.9899
REC_11079,2026-05-10T16:52:19.456999,0.00,10.55,10.55,0.9281
REC_11080,2026-05-10T16:52:19.504272,0.00,7.44,7.43,0.9835
REC_11084,2026-05-10T16:52:19.709844,0.00,9.28,9.28,0.7556
REC_11094,2026-05-10T16:52:20.232052,5.31,17.57,22.89,0.9725
REC_11097,2026-05-10T16:52:20.390773,0.00,28.88,28.88,0.9585
REC_11099,2026-05-10T16:52:20.481630,2.01,15.87,17.87,0.5662
REC_11105,2026-05-10T16:52:20.786504,1.75,15.89,17.63,0.6686
REC_11107,2026-05-10T16:52:20.882085,0.00,11.67,11.67,0.9796
REC_11109,2026-05-10T16:52:20.977910,0.00,5.34,5.34,0.9148
REC_11114,2026-05-10T16:52:21.234990,0.00,8.16,8.16,0.9725
REC_11117,2026-05-10T16:52:21.394739,0.00,15.27,15.27,0.6885
REC_11120,2026-05-10T16:52:21.538511,0.00,6.55,6.55,0.9610
REC_11122,2026-05-10T16:52:21.651163,1.75,16.06,17.81,0.9837
REC_11127,2026-05-10T16:52:21.904396,1.63,15.41,17.04,0.9236
REC_11129,2026-05-10T16:52:22.000639,0.00,11.83,11.83,0.9060
REC_11136,2026-05-10T16:52:22.366837,0.00,22.95,22.95,0.7781
REC_11137,2026-05-10T16:52:22.430418,3.08,32.44,35.52,0.9755
REC_11138,2026-05-10T16:52:22.461810,0.00,15.80,15.80,0.8765
REC_11150,2026-05-10T16:52:23.062229,0.00,8.02,8.02,1.0000
REC_11152,2026-05-10T16:52:23.178805,1.75,21.32,23.07,0.9704
REC_11156,2026-05-10T16:52:23.365779,0.00,6.80,6.80,0.9493
REC_11159,2026-05-10T16:52:23.525397,0.00,11.34,13.85,0.9563
REC_11162,2026-05-10T16:52:23.669111,0.00,5.25,5.24,0.9269
REC_11165,2026-05-10T16:52:23.837725,2.14,19.06,21.20,0.9412
REC_11167,2026-05-10T16:52:23.925208,0.00,7.05,7.05,0.9663
REC_11168,2026-05-10T16:52:23.989034,0.00,20.06,20.06,0.9728
REC_11172,2026-05-10T16:52:24.178026,0.00,5.90,5.90,0.9724
REC_11182,2026-05-10T16:52:24.687824,0.00,8.71,8.71,0.9858
REC_11183,2026-05-10T16:52:24.735531,0.00,5.56,5.56,0.9894
REC_11184,2026-05-10T16:52:24.783287,0.00,0.00,2.56,0.9484
REC_11188,2026-05-10T16:52:24.992141,0.00,7.45,7.45,0.9594
REC_11195,2026-05-10T16:52:25.344932,0.00,4.08,4.08,0.8713
REC_11198,2026-05-10T16:52:25.505443,0.00,12.35,12.35,0.9527
REC_11205,2026-05-10T16:52:25.856946,0.00,6.67,6.67,0.9769
REC_11210,2026-05-10T16:52:26.119111,0.00,14.65,14.65,0.9933
REC_11216,2026-05-10T16:52:26.419266,0.00,10.12,10.12,0.9589
REC_11222,2026-05-10T16:52:26.719814,0.00,5.95,5.95,0.9914
REC_11225,2026-05-10T16:52:26.884200,0.00,18.00,18.00,0.9251
REC_11226,2026-05-10T16:52:26.935478,0.00,18.67,18.67,0.9435
REC_11227,2026-05-10T16:52:26.987780,0.00,20.26,20.26,0.9013
REC_11234,2026-05-10T16:52:27.340736,2.01,15.97,17.97,0.8293
REC_11240,2026-05-10T16:52:27.646831,2.25,17.03,19.27,0.5332
REC_11249,2026-05-10T16:52:28.094020,0.00,9.57,9.57,0.9837
REC_11269,2026-05-10T16:52:29.120013,0.00,18.37,18.37,0.9860
REC_11272,2026-05-10T16:52:29.266207,0.00,12.38,12.38,0.9810
REC_11273,2026-05-10T16:52:29.313552,0.00,9.09,9.09,0.7063
REC_11277,2026-05-10T16:52:29.527582,0.00,19.34,19.34,0.9951
REC_11282,2026-05-10T16:52:29.777598,0.00,14.58,14.58,0.6941
REC_11286,2026-05-10T16:52:29.970904,0.00,4.54,4.54,0.8981
REC_11288,2026-05-10T16:52:30.082450,0.00,15.06,15.06,0.9890
REC_11291,2026-05-10T16:52:30.227075,0.00,6.61,6.60,0.9888
REC_11293,2026-05-10T16:52:30.338335,0.00,15.90,15.90,0.9118
REC_11294,2026-05-10T16:52:30.393262,0.00,19.35,19.35,0.9773
REC_11301,2026-05-10T16:52:30.737035,0.00,7.07,7.07,0.9995
REC_11303,2026-05-10T16:52:30.855263,3.89,19.46,23.87,0.9826
REC_11314,2026-05-10T16:52:31.405378,0.00,14.72,14.72,0.9894
REC_11317,2026-05-10T16:52:31.549265,0.00,5.59,5.59,0.4732
REC_11324,2026-05-10T16:52:31.917335,2.01,15.78,17.79,0.9674
REC_11325,2026-05-10T16:52:31.969503,0.00,18.83,18.83,1.0000
REC_11327,2026-05-10T16:52:32.060788,0.00,8.09,8.09,0.9941
REC_11332,2026-05-10T16:52:32.325730,0.00,19.19,19.19,0.9375
REC_11334,2026-05-10T16:52:32.426829,0.56,18.07,18.62,0.9011
REC_11339,2026-05-10T16:52:32.669521,0.00,6.93,6.93,0.9394
REC_11341,2026-05-10T16:52:32.781507,1.52,15.77,17.29,0.9938
REC_11348,2026-05-10T16:52:33.134420,0.00,14.85,14.85,0.8725
REC_11349,2026-05-10T16:52:33.178315,0.00,8.04,8.04,0.9832
REC_11350,2026-05-10T16:52:33.234562,0.00,13.32,13.32,0.9932
REC_11353,2026-05-10T16:52:33.386600,0.00,13.06,13.06,0.9322
REC_11361,2026-05-10T16:52:33.800849,2.53,19.18,21.71,0.9000
REC_11363,2026-05-10T16:52:33.893838,0.00,13.03,13.03,0.4732
REC_11365,2026-05-10T16:52:33.989204,0.00,6.74,6.74,0.8020
REC_11368,2026-05-10T16:52:34.150051,0.00,14.03,14.04,0.9700
REC_11375,2026-05-10T16:52:34.502275,0.00,9.59,9.59,0.9896
REC_11380,2026-05-10T16:52:34.757160,0.00,9.71,9.71,0.9556
REC_11386,2026-05-10T16:52:35.071541,0.00,19.54,19.54,0.8037
REC_11388,2026-05-10T16:52:35.157498,0.00,4.00,4.00,0.9718
REC_11399,2026-05-10T16:52:35.727787,1.05,15.65,16.70,0.7311
REC_11406,2026-05-10T16:52:36.073568,2.00,5.55,7.56,0.9905
REC_11407,2026-05-10T16:52:36.137190,0.00,20.44,20.44,0.9552
REC_11408,2026-05-10T16:52:36.184937,1.75,15.78,17.54,0.9760
REC_11409,2026-05-10T16:52:36.244392,0.00,26.28,26.28,0.9806
REC_11410,2026-05-10T16:52:36.279366,0.00,10.56,10.56,0.7256
REC_11416,2026-05-10T16:52:36.581603,0.00,8.47,8.47,0.9060
REC_11417,2026-05-10T16:52:36.643207,0.00,19.37,19.37,0.9719
REC_11419,2026-05-10T16:52:36.747569,0.00,21.93,21.93,0.8858
REC_11423,2026-05-10T16:52:36.941930,0.00,13.13,13.13,0.9816
REC_11425,2026-05-10T16:52:37.045862,0.00,15.84,15.84,0.9661
REC_11430,2026-05-10T16:52:37.303916,0.00,19.14,19.14,0.9982
REC_11436,2026-05-10T16:52:37.625820,2.24,34.08,36.90,0.8206
REC_11437,2026-05-10T16:52:37.650088,0.00,7.46,10.38,0.9555
REC_11440,2026-05-10T16:52:37.810770,1.04,18.08,19.13,0.7391
REC_11442,2026-05-10T16:52:37.912481,0.00,19.38,19.38,0.7050
REC_11444,2026-05-10T16:52:38.015393,0.00,21.07,21.07,0.9801
REC_11446,2026-05-10T16:52:38.116459,2.33,17.62,20.71,0.9342
REC_11452,2026-05-10T16:52:38.412491,0.00,12.88,12.88,0.9908
REC_11454,2026-05-10T16:52:38.518280,0.00,17.35,17.35,0.9834
REC_11457,2026-05-10T16:52:38.667622,0.00,13.99,13.99,0.9878
REC_11458,2026-05-10T16:52:38.715300,0.00,10.50,10.50,0.9496
REC_11459,2026-05-10T16:52:38.763342,0.00,7.50,7.50,0.8610
REC_11460,2026-05-10T16:52:38.811284,0.00,4.49,4.49,0.8984
REC_11469,2026-05-10T16:52:39.277354,0.00,12.97,12.97,0.9919
REC_11475,2026-05-10T16:52:39.580988,0.00,12.17,12.17,0.9617
REC_11480,2026-05-10T16:52:39.844017,2.00,18.29,20.30,0.9981
REC_11483,2026-05-10T16:52:39.993933,2.01,15.79,17.80,0.9567
REC_11486,2026-05-10T16:52:40.145985,0.00,17.35,17.35,0.8326
REC_11491,2026-05-10T16:52:40.390312,0.00,7.14,7.14,0.7111
REC_11497,2026-05-10T16:52:40.695453,0.00,7.04,7.04,0.9919
REC_11517,2026-05-10T16:52:41.734339,0.00,28.89,28.89,0.9880
REC_11521,2026-05-10T16:52:41.925245,0.00,15.79,15.79,0.9662
REC_11526,2026-05-10T16:52:42.178991,0.00,15.71,15.71,0.7720
REC_11533,2026-05-10T16:52:42.530130,0.00,10.32,10.32,0.8674
REC_11537,2026-05-10T16:52:42.735925,0.00,13.35,13.35,0.9976
REC_11541,2026-05-10T16:52:42.928840,0.00,3.46,3.46,0.9881
REC_11544,2026-05-10T16:52:43.088411,0.00,10.53,10.53,0.7088
REC_11549,2026-05-10T16:52:43.345608,0.00,13.28,13.28,0.6257
REC_11553,2026-05-10T16:52:43.553377,1.75,15.99,17.74,0.9840
REC_11555,2026-05-10T16:52:43.649814,0.00,12.51,12.51,0.9922
REC_11557,2026-05-10T16:52:43.745955,0.00,7.43,7.43,0.9429
REC_11564,2026-05-10T16:52:44.126680,1.07,31.75,32.83,0.9699
REC_11573,2026-05-10T16:52:44.559609,0.00,7.63,7.64,0.9929
REC_11574,2026-05-10T16:52:44.618742,0.00,15.97,15.97,0.9950
REC_11575,2026-05-10T16:52:44.667200,0.00,13.25,13.25,0.9990
REC_11576,2026-05-10T16:52:44.722259,0.00,17.34,17.34,0.9665
REC_11577,2026-05-10T16:52:44.772483,0.00,16.91,16.91,0.9635
REC_11579,2026-05-10T16:52:44.871238,2.40,11.59,13.98,0.9970
REC_11583,2026-05-10T16:52:45.063369,0.52,2.77,3.28,0.9724
REC_11586,2026-05-10T16:52:45.222934,0.00,10.52,10.52,0.8093
REC_11588,2026-05-10T16:52:45.319216,0.00,4.62,4.62,0.9753
REC_11591,2026-05-10T16:52:45.477723,0.00,10.18,10.18,0.8564
REC_11603,2026-05-10T16:52:46.086591,0.00,9.00,9.00,0.9690
REC_11607,2026-05-10T16:52:46.294730,0.00,13.39,13.39,0.9896
REC_11611,2026-05-10T16:52:46.502934,0.00,19.18,19.18,0.9916
REC_11612,2026-05-10T16:52:46.557118,0.00,18.95,22.40,0.9229
REC_11615,2026-05-10T16:52:46.705580,0.00,18.38,18.38,0.9788
REC_11621,2026-05-10T16:52:46.996701,0.00,4.70,4.70,0.8276
REC_11625,2026-05-10T16:52:47.214061,0.00,19.23,19.23,0.6607
REC_11633,2026-05-10T16:52:47.618454,2.01,15.79,17.79,0.9603
REC_11636,2026-05-10T16:52:47.769584,0.00,16.57,16.57,0.9265
REC_11642,2026-05-10T16:52:48.070206,1.84,9.95,11.79,0.9899
REC_11645,2026-05-10T16:52:48.229325,2.13,15.87,18.00,0.9444
REC_11649,2026-05-10T16:52:48.422308,0.00,8.04,8.04,0.9569
REC_11655,2026-05-10T16:52:48.726038,0.00,7.32,7.32,0.8834
REC_11658,2026-05-10T16:52:48.883537,1.02,12.07,13.09,0.6636
REC_11660,2026-05-10T16:52:48.994407,6.43,15.68,22.11,0.9556
REC_11665,2026-05-10T16:52:49.244188,0.00,15.64,15.64,0.7996
REC_11668,2026-05-10T16:52:49.391981,0.00,11.09,11.09,0.8248
REC_11670,2026-05-10T16:52:49.488630,0.00,6.13,6.13,0.9724
REC_11671,2026-05-10T16:52:49.552624,0.00,19.03,19.03,0.7288
REC_11673,2026-05-10T16:52:49.649096,0.00,13.55,13.55,0.9395
REC_11680,2026-05-10T16:52:50.001617,0.00,9.37,9.37,0.9913
REC_11687,2026-05-10T16:52:50.354945,0.00,6.54,6.54,0.9951
REC_11689,2026-05-10T16:52:50.466327,0.00,16.08,16.08,0.9447
REC_11690,2026-05-10T16:52:50.513987,0.00,11.96,11.96,0.8918
REC_11692,2026-05-10T16:52:50.610236,0.00,6.73,6.73,0.9985
REC_11695,2026-05-10T16:52:50.775159,0.00,19.11,19.11,0.9446
REC_11699,2026-05-10T16:52:50.975784,0.00,16.77,16.77,0.9049
REC_11700,2026-05-10T16:52:51.028012,1.75,15.93,17.68,0.9860
REC_11703,2026-05-10T16:52:51.176082,0.00,13.29,13.29,0.9086
REC_11705,2026-05-10T16:52:51.285393,1.02,19.77,20.79,0.8548
REC_11707,2026-05-10T16:52:51.377262,0.00,11.24,11.24,0.8432
REC_11710,2026-05-10T16:52:51.537023,2.05,16.14,18.19,0.9742
REC_11712,2026-05-10T16:52:51.640099,2.27,17.01,19.86,0.9719
REC_11722,2026-05-10T16:52:52.142460,0.00,14.40,14.40,0.5779
REC_11728,2026-05-10T16:52:52.454671,0.00,21.25,21.25,0.9952
REC_11731,2026-05-10T16:52:52.590648,0.00,4.31,4.31,0.7816
REC_11732,2026-05-10T16:52:52.654863,2.01,15.76,17.77,0.7540
REC_11740,2026-05-10T16:52:53.061919,0.00,19.16,19.16,0.5779
REC_11743,2026-05-10T16:52:53.200538,0.00,5.15,5.15,0.8691
REC_11744,2026-05-10T16:52:53.264986,0.00,19.02,19.02,0.9312
REC_11749,2026-05-10T16:52:53.516879,1.04,15.78,16.83,0.9986
REC_11752,2026-05-10T16:52:53.660880,0.00,8.12,8.12,0.7787
REC_11753,2026-05-10T16:52:53.722773,0.00,18.93,18.93,0.9230
REC_11756,2026-05-10T16:52:53.876828,2.29,17.93,20.80,0.7311
REC_11761,2026-05-10T16:52:54.120588,0.00,10.04,10.04,0.8816
REC_11762,2026-05-10T16:52:54.178619,0.00,17.37,17.37,0.5305
REC_11771,2026-05-10T16:52:54.636101,0.00,17.10,17.10,0.9569
REC_11778,2026-05-10T16:52:54.994244,0.00,19.29,19.29,0.7233
REC_11783,2026-05-10T16:52:55.245865,0.00,17.07,17.07,0.8636
REC_11790,2026-05-10T16:52:55.605781,1.94,18.24,20.73,0.9869
REC_11792,2026-05-10T16:52:55.699634,0.00,12.97,12.97,0.9281
REC_11796,2026-05-10T16:52:55.906967,1.01,15.86,16.86,0.7437
REC_11798,2026-05-10T16:52:56.001764,0.00,10.03,10.03,0.9908
REC_11800,2026-05-10T16:52:56.114114,2.36,17.91,20.92,0.6695
REC_11817,2026-05-10T16:52:56.975649,0.00,17.49,17.49,0.9995
REC_11820,2026-05-10T16:52:57.117567,0.00,6.82,6.82,0.9976
REC_11824,2026-05-10T16:52:57.327365,0.00,13.83,13.83,0.9553
REC_11834,2026-05-10T16:52:57.843365,1.73,19.60,21.33,0.9011
REC_11835,2026-05-10T16:52:57.883048,0.00,10.12,10.12,0.8634
REC_11837,2026-05-10T16:52:57.992948,0.00,18.33,18.33,0.9597
REC_11841,2026-05-10T16:52:58.197608,0.00,17.76,19.76,0.8781
REC_11842,2026-05-10T16:52:58.248019,0.00,19.11,19.11,0.9728
REC_11845,2026-05-10T16:52:58.394080,2.34,10.32,13.25,0.9886
REC_11846,2026-05-10T16:52:58.448997,0.00,17.38,17.38,0.9483
REC_11855,2026-05-10T16:52:58.904652,0.30,14.59,14.89,0.9906
REC_11856,2026-05-10T16:52:58.952543,0.00,12.07,12.07,0.9684
REC_11863,2026-05-10T16:52:59.306387,0.00,10.25,10.25,0.7136
REC_11868,2026-05-10T16:52:59.562837,0.00,11.91,11.91,0.6358
REC_11874,2026-05-10T16:52:59.869460,0.00,13.26,13.26,0.5822
REC_11889,2026-05-10T16:53:00.640238,3.07,18.28,21.35,0.4796
REC_11891,2026-05-10T16:53:00.729011,0.00,8.66,8.66,0.9724
REC_11893,2026-05-10T16:53:00.840494,2.59,15.74,18.33,0.9064
REC_11901,2026-05-10T16:53:01.237780,0.00,9.09,9.09,0.9832
REC_11903,2026-05-10T16:53:01.333758,0.00,3.42,3.42,0.9992
REC_11907,2026-05-10T16:53:01.541038,0.00,7.46,7.46,0.9995
REC_11909,2026-05-10T16:53:01.655270,1.75,18.15,19.90,0.8764
REC_11914,2026-05-10T16:53:01.909358,0.00,19.63,19.63,0.9303
REC_11918,2026-05-10T16:53:02.106079,0.00,13.23,13.23,0.9529
REC_11919,2026-05-10T16:53:02.149263,0.00,5.63,5.64,0.9994
REC_11921,2026-05-10T16:53:02.264653,0.00,19.87,19.87,0.9458
REC_11930,2026-05-10T16:53:02.706547,0.00,5.12,5.12,0.9100
REC_11934,2026-05-10T16:53:02.911755,2.06,5.06,7.12,0.9888
REC_11941,2026-05-10T16:53:03.281492,3.14,17.79,20.93,0.9737
REC_11943,2026-05-10T16:53:03.375700,0.00,13.01,13.01,0.9955
REC_11944,2026-05-10T16:53:03.432790,0.00,19.64,19.64,0.6820
REC_11946,2026-05-10T16:53:03.517932,0.00,3.00,3.00,0.9636
REC_11947,2026-05-10T16:53:03.581954,0.00,16.00,16.00,0.9049
REC_11948,2026-05-10T16:53:03.629775,0.00,12.64,12.64,0.9995
REC_11949,2026-05-10T16:53:03.678335,0.00,10.68,10.69,0.9879
REC_11954,2026-05-10T16:53:03.934219,0.00,12.82,12.81,0.9830
REC_11957,2026-05-10T16:53:04.078362,0.00,4.36,4.36,0.9288
REC_11961,2026-05-10T16:53:04.287317,0.00,10.02,10.02,0.8324
REC_11963,2026-05-10T16:53:04.382690,0.00,3.59,3.59,0.9849
REC_11967,2026-05-10T16:53:04.604484,2.23,19.51,21.74,0.7859
REC_11968,2026-05-10T16:53:04.650320,1.01,15.91,16.92,0.6625
REC_11969,2026-05-10T16:53:04.698416,0.00,14.28,14.28,0.9943
REC_11980,2026-05-10T16:53:05.256903,0.00,13.12,13.12,0.8174
REC_11986,2026-05-10T16:53:05.560485,2.01,10.16,12.16,0.9824
REC_11989,2026-05-10T16:53:05.719586,0.00,15.69,18.28,0.9437
REC_11994,2026-05-10T16:53:05.960197,0.00,4.78,4.78,0.9398
REC_12001,2026-05-10T16:53:06.330288,2.25,17.06,19.32,0.9899
REC_12014,2026-05-10T16:53:06.980604,0.00,9.14,9.14,0.7571
REC_12018,2026-05-10T16:53:07.194293,0.00,19.21,19.20,0.8083
REC_12023,2026-05-10T16:53:07.439573,0.00,11.14,11.14,0.8914
REC_12026,2026-05-10T16:53:07.584319,0.00,3.64,3.64,0.9928
REC_12037,2026-05-10T16:53:08.190715,3.31,47.42,50.72,0.6849
REC_12044,2026-05-10T16:53:08.504863,0.00,9.48,9.49,0.8241
REC_12053,2026-05-10T16:53:08.973733,0.00,21.44,21.44,0.7070
REC_12054,2026-05-10T16:53:09.039024,0.00,36.07,36.07,0.9600
REC_12057,2026-05-10T16:53:09.166914,2.01,9.78,11.79,0.9699
REC_12064,2026-05-10T16:53:09.532782,0.00,20.75,20.75,0.6418
REC_12067,2026-05-10T16:53:09.675249,0.00,10.94,10.94,0.9961
REC_12069,2026-05-10T16:53:09.772154,0.00,5.88,5.88,0.9603
REC_12075,2026-05-10T16:53:10.075930,0.00,4.05,4.05,0.9805
REC_12079,2026-05-10T16:53:10.291675,0.00,16.90,16.90,0.9329
REC_12081,2026-05-10T16:53:10.394928,0.00,19.11,19.11,0.6472
REC_12083,2026-05-10T16:53:10.489845,0.00,12.33,12.33,0.9585
REC_12085,2026-05-10T16:53:10.598247,0.00,18.88,18.88,0.9893
REC_12087,2026-05-10T16:53:10.697431,0.00,16.05,16.05,0.6984
REC_12094,2026-05-10T16:53:11.055972,0.00,18.57,18.57,0.8865
REC_12098,2026-05-10T16:53:11.257835,1.53,15.79,17.32,0.8297
REC_12102,2026-05-10T16:53:11.462462,0.00,15.88,19.26,0.8349
REC_12107,2026-05-10T16:53:11.701839,0.00,3.47,3.47,0.9283
REC_12108,2026-05-10T16:53:11.765120,0.00,15.77,15.77,0.9966
REC_12112,2026-05-10T16:53:11.968635,0.00,15.77,15.77,0.5688
REC_12118,2026-05-10T16:53:12.271543,0.00,12.89,12.89,0.9300
REC_12123,2026-05-10T16:53:12.527924,0.00,15.78,15.78,0.8676
REC_12128,2026-05-10T16:53:12.784059,1.75,15.83,17.58,0.4197
REC_12131,2026-05-10T16:53:12.934578,0.00,16.57,16.57,0.9816
REC_12134,2026-05-10T16:53:13.088779,2.08,15.78,17.86,0.6870
REC_12145,2026-05-10T16:53:13.649393,2.20,17.64,19.84,0.6401
REC_12150,2026-05-10T16:53:13.900302,0.00,16.12,16.12,0.6753
REC_12152,2026-05-10T16:53:14.006229,0.00,19.91,19.91,0.9938
REC_12163,2026-05-10T16:53:14.552358,0.00,6.74,6.74,0.8387
REC_12167,2026-05-10T16:53:14.759121,1.63,7.57,9.21,0.9696
